borough,block,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,"TYPE(1:res,2:com,3:mix)",grid_x,grid_y
4,7988,3000,1291,1930,482500,3,900,534
4,7988,1951,1855,1920,370000,3,900,534
4,7988,3000,1291,1930,585000,3,900,534
4,7988,3000,1291,1930,482500,3,900,534
4,7988,1951,1855,1920,370000,3,900,534
4,7989,1616,960,1930,330000,3,901,531
4,7989,1616,960,1930,330000,3,901,531
4,7991,2850,1480,1930,470000,3,902,531
4,7991,2850,1480,1930,470000,3,902,531
4,7994,2542,2244,1935,525000,3,895,530
4,7994,2542,1462,1935,555000,3,895,530
4,7994,2542,2244,1935,525000,3,895,530
4,7994,2542,1462,1935,555000,3,895,530
4,7996,2642,1490,1940,580000,3,896,528
4,7996,2642,1656,1940,612000,3,896,528
4,7996,2642,1490,1940,580000,3,896,528
4,7996,2642,1656,1940,612000,3,896,528
4,7998,2600,1296,1925,299000,3,896,525
4,7998,2600,1296,1925,299000,3,896,525
4,8000,2622,2960,1928,495000,3,898,523
4,8000,2622,2960,1928,495000,3,898,523
4,8001,1320,1240,1950,410000,3,898,524
4,8001,1000,1440,1950,199000,3,898,524
4,8001,1320,1240,1950,410000,3,898,524
4,8001,1000,1440,1950,199000,3,898,524
4,8002,2666,1756,1920,545000,3,900,527
4,8002,2666,1756,1920,545000,3,900,527
4,8004,3000,1500,1935,415000,3,900,530
4,8004,4000,2315,2012,875000,3,900,530
4,8004,3940,3232,1965,750000,3,900,530
4,8004,3000,1500,1935,415000,3,900,530
4,8004,4000,2315,2012,875000,3,900,530
4,8004,3940,3232,1965,750000,3,900,530
4,8005,2942,1597,1920,345000,3,901,527
4,8005,2942,1597,1920,345000,3,901,527
4,8017,11776,3492,1920,2610000,3,861,650
4,8017,11776,3492,1920,2610000,3,861,650
4,8023,6000,2290,1930,1040000,3,862,649
4,8023,6000,2290,1930,1040000,3,862,649
4,8024,6000,2208,1925,1200000,3,863,648
4,8024,6000,1776,1930,850000,3,863,648
4,8024,6800,1528,1930,1075000,3,863,648
4,8024,6000,2208,1925,1200000,3,863,648
4,8024,6000,1776,1930,850000,3,863,648
4,8024,6800,1528,1930,1075000,3,863,648
4,8026,6000,2880,1960,1600000,3,857,647
4,8026,6000,2880,1960,1600000,3,857,647
4,8028,11800,3240,1920,2400000,3,857,644
4,8028,11800,3240,1920,2400000,3,857,644
4,8030,14772,3920,1920,2650000,3,854,642
4,8030,14772,3920,1920,2650000,3,854,642
4,8032,6309,3282,1950,300000,3,859,645
4,8032,6309,3282,1950,300000,3,859,645
4,8036,6000,2280,1920,1175000,3,863,644
4,8036,6000,2280,1920,1175000,3,863,644
4,8045,12000,3168,1930,1650000,3,858,636
4,8045,12000,3168,1930,1650000,3,858,636
4,8048,4000,1936,1930,937000,3,867,642
4,8048,4000,1936,1930,937000,3,867,642
4,8052,4410,2785,1950,1013000,3,867,640
4,8052,4410,2785,1950,1013000,3,867,640
4,8062,6640,1848,1925,1180000,3,860,635
4,8062,6640,1848,1925,1180000,3,860,635
4,8067,4472,1344,1920,1060000,3,868,636
4,8067,3400,1159,1920,875000,3,868,636
4,8067,4472,1344,1920,1060000,3,868,636
4,8067,3400,1159,1920,875000,3,868,636
4,8068,13320,2520,1950,1320000,3,868,634
4,8068,6681,1900,1920,1065000,3,868,634
4,8068,13320,2520,1950,1320000,3,868,634
4,8068,6681,1900,1920,1065000,3,868,634
4,8071,6348,3032,1950,580000,3,853,630
4,8071,6348,3032,1950,580000,3,853,630
4,8077,7600,2300,1965,880000,3,860,624
4,8077,7600,2300,1965,880000,3,860,624
4,8081,5676,3224,1989,1186500,3,860,630
4,8081,5676,3224,1989,1186500,3,860,630
4,8082,8940,2680,1987,1500000,3,862,625
4,8082,8940,2680,1987,1500000,3,862,625
4,8096,6000,2552,1930,875000,3,868,632
4,8096,6000,2552,1930,875000,3,868,632
4,8098,8500,4455,1925,1250000,3,864,627
4,8098,8500,4455,1925,1250000,3,864,627
4,8102,4725,1489,1960,988000,3,865,625
4,8102,4725,1489,1960,988000,3,865,625
4,8106,12000,2144,1920,1250000,3,867,624
4,8106,12000,2144,1920,1250000,3,867,624
4,8108,6806,2049,1920,900000,3,871,620
4,8108,5130,4180,1940,1665000,3,871,620
4,8108,6806,2049,1920,900000,3,871,620
4,8108,5130,4180,1940,1665000,3,871,620
4,8111,2583,1260,1925,900000,3,871,618
4,8111,2583,1260,1925,900000,3,871,618
4,8112,2300,1080,1920,617000,3,877,621
4,8112,2300,1080,1920,617000,3,877,621
4,8114,1200,876,1920,395000,3,872,629
4,8114,1200,876,1920,395000,3,872,629
4,8116,2000,1080,1925,485000,3,875,625
4,8116,2000,1080,1925,280000,3,875,625
4,8116,2000,1080,1925,485000,3,875,625
4,8116,2000,1080,1925,280000,3,875,625
4,8117,2473,1065,1925,618000,3,879,623
4,8117,2548,1097,1925,537000,3,879,623
4,8117,2598,1097,1925,615000,3,879,623
4,8117,2473,1065,1925,618000,3,879,623
4,8117,2548,1097,1925,537000,3,879,623
4,8117,2598,1097,1925,615000,3,879,623
4,8118,2180,960,1930,662000,3,879,624
4,8118,4900,3437,1970,1305000,3,879,624
4,8118,2180,960,1930,662000,3,879,624
4,8118,4900,3437,1970,1305000,3,879,624
4,8119,4343,1140,1950,817550,3,876,627
4,8119,2553,1080,1940,690000,3,876,627
4,8119,2553,1080,1940,430000,3,876,627
4,8119,2400,1104,1940,533000,3,876,627
4,8119,4343,1140,1950,817550,3,876,627
4,8119,2553,1080,1940,690000,3,876,627
4,8119,2553,1080,1940,430000,3,876,627
4,8119,2400,1104,1940,533000,3,876,627
4,8121,2942,1662,1930,625000,3,875,630
4,8121,2942,1662,1930,625000,3,875,630
4,8122,4000,1633,1930,770000,3,876,632
4,8122,4000,1633,1930,770000,3,876,632
4,8126,4000,1019,1920,750000,3,881,625
4,8126,4000,1019,1920,750000,3,881,625
4,8128,6000,1695,1925,741780,3,878,632
4,8128,3570,3454,1975,1145000,3,878,632
4,8128,6000,1695,1925,741780,3,878,632
4,8128,3570,3454,1975,1145000,3,878,632
4,8129,3940,2028,1935,780000,3,884,629
4,8129,4680,2420,1960,850000,3,884,629
4,8129,4588,5833,1985,4310000,3,884,629
4,8129,8100,15300,1931,5400000,3,884,629
4,8129,3940,2028,1935,780000,3,884,629
4,8129,4680,2420,1960,850000,3,884,629
4,8129,4588,5833,1985,4310000,3,884,629
4,8129,8100,15300,1931,5400000,3,884,629
4,8133,4590,1607,1935,835000,3,884,631
4,8133,4590,1607,1935,835000,3,884,631
4,8134,5000,2138,1925,750000,3,883,633
4,8134,5000,2138,1925,750000,3,883,633
4,8135,4000,2025,1975,980000,3,881,631
4,8135,6000,1660,1925,916000,3,881,631
4,8135,4000,2025,1975,980000,3,881,631
4,8135,6000,1660,1925,916000,3,881,631
4,8136,4000,1974,1925,860000,3,880,633
4,8136,4466,2376,2002,1370000,3,880,633
4,8136,4000,1974,1925,860000,3,880,633
4,8136,4466,2376,2002,1370000,3,880,633
4,8138,4000,1656,1940,835000,3,887,632
4,8138,4000,1656,1940,835000,3,887,632
4,8143,7500,1570,1955,1020000,3,882,637
4,8143,7500,1570,1955,1020000,3,882,637
4,8144,3194,1881,1965,580000,3,876,635
4,8144,3194,1881,1965,580000,3,876,635
4,8145,3620,2200,1988,930000,3,878,637
4,8145,3620,2200,1988,930000,3,878,637
4,8149,6720,1638,1950,894000,3,878,640
4,8149,5630,1647,1955,820000,3,878,640
4,8149,6720,1638,1950,894000,3,878,640
4,8149,5630,1647,1955,820000,3,878,640
4,8150,5000,1243,1955,750000,3,876,641
4,8150,5000,1243,1955,750000,3,876,641
4,8152,5400,1073,1955,725000,3,874,645
4,8152,5400,1073,1955,725000,3,874,645
4,8158,2583,1920,1960,880000,3,872,641
4,8158,2583,1920,1960,880000,3,872,641
4,8159,2778,2000,1975,725000,3,873,640
4,8159,2764,2000,1964,780000,3,873,640
4,8159,2778,2000,1975,725000,3,873,640
4,8159,2764,2000,1964,780000,3,873,640
4,8160,2480,2640,1975,939999,3,871,640
4,8160,2480,2640,1975,950000,3,871,640
4,8160,2480,2640,1975,939999,3,871,640
4,8160,2480,2640,1975,950000,3,871,640
4,8162,4480,800,1979,165000,3,874,634
4,8162,4480,800,1979,165000,3,874,634
4,8167,7380,3484,1988,950000,3,874,605
4,8167,6643,4672,1950,935000,3,874,605
4,8167,7380,3484,1988,950000,3,874,605
4,8167,6643,4672,1950,935000,3,874,605
4,8168,6300,3906,1930,900000,3,869,615
4,8168,6300,3906,1930,900000,3,869,615
4,8169,6000,4073,1930,1505000,3,872,610
4,8169,6000,4073,1930,1505000,3,872,610
4,8171,7320,1905,1930,960000,3,874,607
4,8171,7320,1905,1930,960000,3,874,607
4,8174,6000,2220,1960,930000,3,876,603
4,8174,6000,2220,1960,930000,3,876,603
4,8178,20572,2529,1930,1525000,3,872,616
4,8178,20572,2529,1930,1525000,3,872,616
4,8179,8000,4173,2006,1800000,3,873,616
4,8179,8000,4173,2006,1800000,3,873,616
4,8186,4000,2036,1960,990000,3,875,608
4,8186,4000,2036,1960,990000,3,875,608
4,8191,5650,1899,1960,950000,3,877,605
4,8191,5728,1899,1960,950000,3,877,605
4,8191,5650,1899,1960,950000,3,877,605
4,8191,5728,1899,1960,950000,3,877,605
4,8192,6222,1380,1955,900000,3,881,603
4,8192,6222,1380,1955,900000,3,881,603
4,8196,6000,1527,1930,650000,3,876,614
4,8196,6283,2568,1920,980000,3,876,614
4,8196,6000,1527,1930,650000,3,876,614
4,8196,6283,2568,1920,980000,3,876,614
4,8197,6741,3600,2008,2520000,3,878,615
4,8197,6741,3600,2008,2520000,3,878,615
4,8199,4416,1713,1965,899600,3,880,612
4,8199,3400,2339,1940,355000,3,880,612
4,8199,3700,2359,1940,680000,3,880,612
4,8199,4416,1713,1965,899600,3,880,612
4,8199,3400,2339,1940,355000,3,880,612
4,8199,3700,2359,1940,680000,3,880,612
4,8203,5500,1277,1950,700000,3,884,603
4,8203,5500,1277,1950,700000,3,884,603
4,8204,10790,3496,1925,830000,3,880,618
4,8204,2700,3146,1965,1150000,3,880,618
4,8204,10790,3496,1925,830000,3,880,618
4,8204,2700,3146,1965,1150000,3,880,618
4,8208,5200,2684,2013,1191352,3,883,612
4,8208,5200,2684,2013,1191352,3,883,612
4,8210,4000,2440,1975,1260000,3,883,608
4,8210,5000,2320,1960,1284000,3,883,608
4,8210,4000,2440,1975,1260000,3,883,608
4,8210,5000,2320,1960,1284000,3,883,608
4,8211,3880,1584,1950,775000,3,884,607
4,8211,3880,1584,1950,775000,3,884,607
4,8215,3800,2188,1925,860000,3,884,620
4,8215,3800,2188,1925,860000,3,884,620
4,8217,4267,789,1950,640000,3,884,617
4,8217,4267,789,1950,640000,3,884,617
4,8218,6200,664,1920,700000,3,884,615
4,8218,6200,1719,1920,810000,3,884,615
4,8218,5200,2484,2008,1080000,3,884,615
4,8218,2128,800,1920,575000,3,884,615
4,8218,6200,664,1920,700000,3,884,615
4,8218,6200,1719,1920,810000,3,884,615
4,8218,5200,2484,2008,1080000,3,884,615
4,8218,2128,800,1920,575000,3,884,615
4,8219,2184,1276,1960,620000,3,886,615
4,8219,2184,1276,1960,620000,3,886,615
4,8220,4000,1536,1950,875000,3,887,613
4,8220,4000,1536,1950,875000,3,887,613
4,8221,5000,1276,1950,760000,3,885,611
4,8221,5000,1276,1950,760000,3,885,611
4,8225,5000,2333,1950,1180000,3,890,608
4,8225,5000,2333,1950,1180000,3,890,608
4,8226,5000,1876,1920,770000,3,883,624
4,8226,5000,1876,1920,770000,3,883,624
4,8227,6399,5261,2007,1800000,3,885,626
4,8227,6399,5261,2007,1800000,3,885,626
4,8228,5170,2310,1959,860000,3,889,626
4,8228,5170,2310,1959,860000,3,889,626
4,8229,6902,5228,2014,1781937,3,889,628
4,8229,10740,5401,2014,1850000,3,889,628
4,8229,6902,5228,2014,1781937,3,889,628
4,8229,10740,5401,2014,1850000,3,889,628
4,8231,7480,1434,1960,998000,3,886,620
4,8231,3700,1732,1950,745000,3,886,620
4,8231,2600,1732,1950,728000,3,886,620
4,8231,7480,1434,1960,998000,3,886,620
4,8231,3700,1732,1950,745000,3,886,620
4,8231,2600,1732,1950,728000,3,886,620
4,8232,4000,2109,1935,970000,3,888,620
4,8232,4000,2109,1935,970000,3,888,620
4,8233,4158,1488,1950,1090000,3,888,618
4,8233,7848,2520,1950,998000,3,888,618
4,8233,4000,1468,1935,760000,3,888,618
4,8233,4158,1488,1950,1090000,3,888,618
4,8233,7848,2520,1950,998000,3,888,618
4,8233,4000,1468,1935,760000,3,888,618
4,8236,5800,2396,1960,975000,3,889,615
4,8236,5800,2396,1960,975000,3,889,615
4,8237,5800,2354,1960,1160000,3,889,613
4,8237,5800,2354,1960,1160000,3,889,613
4,8238,3640,1272,1945,382746,3,891,612
4,8238,3640,1272,1945,382746,3,891,612
4,8239,4550,1232,1955,613000,3,891,611
4,8239,4550,1232,1955,613000,3,891,611
4,8245,6468,1110,1945,920000,3,894,610
4,8245,4802,1120,1950,618000,3,894,610
4,8245,6468,1110,1945,920000,3,894,610
4,8245,4802,1120,1950,618000,3,894,610
4,8248,10740,2248,1930,1520000,3,891,623
4,8248,10740,2248,1930,1520000,3,891,623
4,8249,5169,972,1955,880000,3,895,624
4,8249,5169,972,1955,880000,3,895,624
4,8252,5600,1404,1955,670000,3,898,620
4,8252,5600,1404,1955,670000,3,898,620
4,8253,9295,1500,1940,1300000,3,896,615
4,8253,5220,2788,1960,1500000,3,896,615
4,8253,8220,4195,2005,2250000,3,896,615
4,8253,9295,1500,1940,1300000,3,896,615
4,8253,5220,2788,1960,1500000,3,896,615
4,8253,8220,4195,2005,2250000,3,896,615
4,8254,5000,3853,1960,1500000,3,898,614
4,8254,5000,3853,1960,1500000,3,898,614
4,8255,8771,4360,1930,862112,3,900,615
4,8255,8771,4360,1930,862112,3,900,615
4,8256,5605,2887,1999,1130000,3,900,618
4,8256,5605,2887,1999,1130000,3,900,618
4,8260,4860,6000,1931,2000000,3,889,632
4,8260,4500,9000,1930,1825000,3,889,632
4,8260,4500,9000,1930,1825000,3,889,632
4,8260,4860,6000,1931,2000000,3,889,632
4,8260,4500,9000,1930,1825000,3,889,632
4,8260,4500,9000,1930,1825000,3,889,632
4,8261,2324,1246,1925,650000,3,890,630
4,8261,1800,1152,1925,563000,3,890,630
4,8261,2324,1246,1925,650000,3,890,630
4,8261,1800,1152,1925,563000,3,890,630
4,8262,2440,2496,1960,768000,3,891,631
4,8262,2440,2496,1960,768000,3,891,631
4,8263,4240,1556,1925,820000,3,896,625
4,8263,4240,1556,1925,820000,3,896,625
4,8267,2940,2016,1960,885000,3,895,627
4,8267,2940,2016,1960,885000,3,895,627
4,8271,5500,2354,1930,1080000,3,899,622
4,8271,5500,2354,1930,1080000,3,899,622
4,8276,4600,2222,1950,880000,3,892,602
4,8276,3060,2291,2004,990000,3,892,602
4,8276,4600,2222,1950,880000,3,892,602
4,8276,3060,2291,2004,990000,3,892,602
4,8286,2048,1120,1960,715000,3,877,590
4,8286,1944,1008,1960,665000,3,877,590
4,8286,2180,1120,1960,740000,3,877,590
4,8286,2048,1120,1960,715000,3,877,590
4,8286,1944,1008,1960,665000,3,877,590
4,8286,2180,1120,1960,740000,3,877,590
4,8287,1827,1568,1975,720000,3,878,588
4,8287,2030,1520,1975,705000,3,878,588
4,8287,2030,2080,1968,714000,3,878,588
4,8287,1827,1568,1975,720000,3,878,588
4,8287,2030,1520,1975,705000,3,878,588
4,8287,2030,2080,1968,714000,3,878,588
4,8288,1827,1368,1970,721000,3,881,589
4,8288,1827,1368,1970,721000,3,881,589
4,8289,2415,1368,1975,645000,3,881,587
4,8289,1800,1368,1975,752500,3,881,587
4,8289,2000,2280,1975,605000,3,881,587
4,8289,2415,1368,1975,645000,3,881,587
4,8289,1800,1368,1975,752500,3,881,587
4,8289,2000,2280,1975,605000,3,881,587
4,8290,3400,2268,1965,920000,3,880,586
4,8290,3400,2268,1965,920000,3,880,586
4,8304,4140,1046,1950,710000,3,894,599
4,8304,4185,1188,1950,800000,3,894,599
4,8304,4140,1046,1950,710000,3,894,599
4,8304,4185,1188,1950,800000,3,894,599
4,8305,6764,1626,1950,357500,3,896,598
4,8305,5890,2116,1950,995000,3,896,598
4,8305,4000,1254,1950,930000,3,896,598
4,8305,3630,3240,2004,1150000,3,896,598
4,8305,6764,1626,1950,357500,3,896,598
4,8305,5890,2116,1950,995000,3,896,598
4,8305,4000,1254,1950,930000,3,896,598
4,8305,3630,3240,2004,1150000,3,896,598
4,8333,5720,3000,1950,1150000,3,894,576
4,8333,5720,3000,1950,1150000,3,894,576
4,8334,3367,2184,1965,970000,3,893,580
4,8334,3367,2184,1965,970000,3,893,580
4,8341,4100,1020,1955,880000,3,897,608
4,8341,5200,1684,1951,577000,3,897,608
4,8341,4100,1020,1955,880000,3,897,608
4,8341,5200,1684,1951,577000,3,897,608
4,8345,4949,800,1940,900000,3,904,611
4,8345,6000,1655,1945,905000,3,904,611
4,8345,6000,1655,1945,850000,3,904,611
4,8345,4949,800,1940,900000,3,904,611
4,8345,6000,1655,1945,905000,3,904,611
4,8345,6000,1655,1945,850000,3,904,611
4,8346,2342,1296,1950,638000,3,905,613
4,8346,3028,1296,1950,630000,3,905,613
4,8346,2342,1296,1950,638000,3,905,613
4,8346,3028,1296,1950,630000,3,905,613
4,8350,4642,1000,1950,830000,3,902,608
4,8350,4000,1200,2015,1374637,3,902,608
4,8350,4642,1000,1950,830000,3,902,608
4,8350,4000,1200,2015,1374637,3,902,608
4,8351,5300,1872,1940,860000,3,905,608
4,8351,4567,872,2016,1170987,3,905,608
4,8351,4680,2917,2006,1440000,3,905,608
4,8351,5300,1872,1940,860000,3,905,608
4,8351,4567,872,2016,1170987,3,905,608
4,8351,4680,2917,2006,1440000,3,905,608
4,8352,4400,2600,2003,804000,3,906,608
4,8352,4400,2600,2003,804000,3,906,608
4,8370,5600,1274,1960,895000,3,899,592
4,8370,5600,1274,1960,895000,3,899,592
4,8378,5734,1950,1950,650000,3,899,589
4,8378,5734,1950,1950,650000,3,899,589
4,8392,5000,1039,1945,675000,3,909,599
4,8392,5000,1039,1945,675000,3,909,599
4,8395,4848,1172,1955,825000,3,913,608
4,8395,4100,1144,1955,1280000,3,913,608
4,8395,4848,1172,1955,825000,3,913,608
4,8395,4100,1144,1955,1280000,3,913,608
4,8396,5000,936,1955,780000,3,914,605
4,8396,5000,936,1955,780000,3,914,605
4,8398,6000,2268,1955,868000,3,921,607
4,8398,6000,2268,1955,868000,3,921,607
4,8399,4410,2264,1950,857000,3,911,611
4,8399,4131,2079,1950,870000,3,911,611
4,8399,4000,2230,1960,865000,3,911,611
4,8399,5336,2254,1950,813000,3,911,611
4,8399,4000,2229,1950,700000,3,911,611
4,8399,4410,2264,1950,857000,3,911,611
4,8399,4131,2079,1950,870000,3,911,611
4,8399,4000,2230,1960,865000,3,911,611
4,8399,5336,2254,1950,813000,3,911,611
4,8399,4000,2229,1950,700000,3,911,611
4,8400,4000,1335,1950,825000,3,915,612
4,8400,4000,1782,1950,915000,3,915,612
4,8400,4000,1335,1950,825000,3,915,612
4,8400,4000,1782,1950,915000,3,915,612
4,8401,5016,1140,1945,630000,3,913,576
4,8401,5016,1140,1945,630000,3,913,576
4,8443,4773,2121,1975,688500,3,908,591
4,8443,5655,1812,1975,690000,3,908,591
4,8443,6756,3076,1975,873000,3,908,591
4,8443,4773,2121,1975,688500,3,908,591
4,8443,5655,1812,1975,690000,3,908,591
4,8443,6756,3076,1975,873000,3,908,591
4,8444,6300,1486,1955,840000,3,915,595
4,8444,6300,1486,1955,840000,3,915,595
4,8448,6420,1144,1955,760000,3,919,593
4,8448,6420,1144,1955,760000,3,919,593
4,8449,6868,1366,1955,820000,3,920,594
4,8449,6868,1366,1955,820000,3,920,594
4,8489,6000,1258,1955,880000,3,918,595
4,8489,7500,2310,2015,1400093,3,918,595
4,8489,2850,1820,2003,912000,3,918,595
4,8489,6000,1258,1955,880000,3,918,595
4,8489,7500,2310,2015,1400093,3,918,595
4,8489,2850,1820,2003,912000,3,918,595
4,8500,4400,1320,1950,630000,3,910,572
4,8500,4400,1320,1950,630000,3,910,572
4,8502,2480,1136,1950,498000,3,911,568
4,8502,2500,896,1950,459000,3,911,568
4,8502,2480,1136,1950,498000,3,911,568
4,8502,2500,896,1950,459000,3,911,568
4,8503,3312,896,1950,400000,3,912,569
4,8503,2500,896,1950,470000,3,912,569
4,8503,2500,896,1950,430000,3,912,569
4,8503,2500,896,1950,444200,3,912,569
4,8503,2800,1216,1950,432000,3,912,569
4,8503,2500,896,1950,470000,3,912,569
4,8503,3312,896,1950,400000,3,912,569
4,8503,2500,896,1950,470000,3,912,569
4,8503,2500,896,1950,430000,3,912,569
4,8503,2500,896,1950,444200,3,912,569
4,8503,2800,1216,1950,432000,3,912,569
4,8503,2500,896,1950,470000,3,912,569
4,8506,4000,1764,1950,997885,3,913,570
4,8506,2500,896,1940,457500,3,913,570
4,8506,2500,896,1940,467961,3,913,570
4,8506,5900,3290,1950,659800,3,913,570
4,8506,4000,1764,1950,997885,3,913,570
4,8506,2500,896,1940,457500,3,913,570
4,8506,2500,896,1940,467961,3,913,570
4,8506,5900,3290,1950,659800,3,913,570
4,8507,3800,3150,1950,800000,3,915,572
4,8507,4800,1469,1950,400000,3,915,572
4,8507,4000,1683,1950,925000,3,915,572
4,8507,3800,3150,1950,800000,3,915,572
4,8507,4800,1469,1950,400000,3,915,572
4,8507,4000,1683,1950,925000,3,915,572
4,8538,4200,1236,1950,580000,3,929,583
4,8538,4200,1236,1950,580000,3,929,583
4,8539,4000,1350,1950,435000,3,932,583
4,8539,4000,1564,1950,600000,3,932,583
4,8539,4000,1506,1950,504000,3,932,583
4,8539,4000,1564,1950,505000,3,932,583
4,8539,4000,1350,1950,435000,3,932,583
4,8539,4000,1564,1950,600000,3,932,583
4,8539,4000,1506,1950,504000,3,932,583
4,8539,4000,1564,1950,505000,3,932,583
4,8547,4500,3300,1950,415000,3,934,590
4,8547,4500,3300,1950,415000,3,934,590
4,8548,4500,1372,1945,695000,3,935,590
4,8548,5100,1375,1950,640000,3,935,590
4,8548,4500,1372,1945,695000,3,935,590
4,8548,5100,1375,1950,640000,3,935,590
4,8554,4000,1985,1955,660000,3,940,590
4,8554,4000,1985,1955,660000,3,940,590
4,8556,4782,2300,1955,840000,3,904,562
4,8556,4782,2300,1955,840000,3,904,562
4,8559,4500,1247,1955,498000,3,907,564
4,8559,4000,1061,1955,562000,3,907,564
4,8559,4500,1247,1955,498000,3,907,564
4,8559,4000,1061,1955,562000,3,907,564
4,8560,3900,1256,1940,668000,3,908,564
4,8560,4500,1092,1955,655000,3,908,564
4,8560,3900,1256,1940,668000,3,908,564
4,8560,4500,1092,1955,655000,3,908,564
4,8561,1926,1224,1945,526500,3,910,563
4,8561,1926,1224,1945,526500,3,910,563
4,8562,4000,1596,1950,597000,3,911,564
4,8562,1710,1224,1940,528000,3,911,564
4,8562,4000,1596,1950,597000,3,911,564
4,8562,1710,1224,1940,528000,3,911,564
4,8563,4000,1800,1950,675000,3,913,566
4,8563,4000,1800,1950,675000,3,913,566
4,8566,4880,1267,1950,550000,3,916,567
4,8566,4683,1140,1950,550000,3,916,567
4,8566,4880,1267,1950,550000,3,916,567
4,8566,4683,1140,1950,550000,3,916,567
4,8568,5500,1230,1950,750000,3,906,561
4,8568,4000,1360,1950,550000,3,906,561
4,8568,4015,1288,1950,600000,3,906,561
4,8568,3895,1120,1950,510000,3,906,561
4,8568,5500,1230,1950,750000,3,906,561
4,8568,4000,1360,1950,550000,3,906,561
4,8568,4015,1288,1950,600000,3,906,561
4,8568,3895,1120,1950,510000,3,906,561
4,8571,4000,1120,1955,580000,3,912,559
4,8571,4000,1120,1955,580000,3,912,559
4,8573,4000,1058,1950,565000,3,914,561
4,8573,4000,1058,1950,565000,3,914,561
4,8574,5000,1125,1950,560000,3,915,563
4,8574,4000,1200,1950,510000,3,915,563
4,8574,5000,1125,1950,560000,3,915,563
4,8574,4000,1200,1950,510000,3,915,563
4,8575,4000,1068,1935,640000,3,917,561
4,8575,4000,1068,1935,640000,3,917,561
4,8577,4000,1212,1945,670000,3,907,556
4,8577,4000,1212,1945,670000,3,907,556
4,8581,4000,1900,1955,749000,3,913,558
4,8581,4000,2400,1995,850000,3,913,558
4,8581,4000,1900,1955,749000,3,913,558
4,8581,4000,2400,1995,850000,3,913,558
4,8583,5000,1156,1950,725000,3,917,557
4,8583,1800,1188,1945,470000,3,917,557
4,8583,5000,1156,1950,725000,3,917,557
4,8583,1800,1188,1945,470000,3,917,557
4,8584,5300,1514,1955,630000,3,919,560
4,8584,5300,1514,1955,630000,3,919,560
4,8585,5000,3300,2009,1300000,3,920,558
4,8585,5000,3300,2009,1300000,3,920,558
4,8588,2156,1224,1950,495000,3,909,551
4,8588,4070,1163,1950,650000,3,909,551
4,8588,4070,1163,1950,300000,3,909,551
4,8588,2156,1224,1950,495000,3,909,551
4,8588,4070,1163,1950,650000,3,909,551
4,8588,4070,1163,1950,300000,3,909,551
4,8590,3000,1217,1950,500000,3,912,551
4,8590,4000,1542,1950,475000,3,912,551
