borough,block,longitude,latitude
BK,1197,-73.9609667562,40.6623133107
SI,3623,-74.1139566482,40.5764716601
QN,8889,-73.8518476197,40.6972772588
SI,7345,-74.218172961,40.5323671246
QN,8504,-73.7196041932,40.7457924845
MN,1702,-73.9362562948,40.7905231228
BK,2737,-73.9494335282,40.7173527023
QN,6233,-73.7729532624,40.7652434212
QN,1279,-73.8864438772,40.7504829391
SI,1994,-74.1483129192,40.5913912231
BK,3769,-73.8971120183,40.66872808
MN,25,-74.0106234826,40.7051503376
BK,6990,-73.9896686849,40.5790619764
BK,7457,-73.9560594578,40.586455472
BK,4530,-73.8654380393,40.6642680287
QN,1459,-73.8810772358,40.7501908858
BK,1025,-73.9977044467,40.6714048351
SI,1489,-74.1499852176,40.6214936615
MN,1434,-73.9617201115,40.7602330773
SI,6889,-74.2022196648,40.5421098769
BX,5503,-73.8097500412,40.8139763923
QN,6629,-73.8200182664,40.7206808954
BK,3318,-73.9152530091,40.6994138957
SI,7751,-74.2284715917,40.5190713975
QN,3445,-73.9097118926,40.7003714827
BK,7917,-73.9205686405,40.6444399038
BK,8118,-73.9114200525,40.6485215183
MN,65,-74.0096726753,40.7097356818
BX,5746,-73.9179813391,40.8810626302
MN,155,-74.0029958033,40.7144321663
QN,8440,-73.7187324174,40.7471767776
BX,2465,-73.917721353,40.8358211606
BX,5803,-73.8985111669,40.8921459266
SI,3416,-74.0698691558,40.5896406672
BX,2351,-73.9301598453,40.8174203863
QN,13464,-73.7509510789,40.6582056146
QN,415,-73.9388405557,40.751661733
QN,13602,-73.7273472434,40.6585579224
SI,6534,-74.1799013698,40.5252977918
BK,8747,-73.944153423,40.580651482
QN,2290,-73.9194853069,40.7386760357
QN,3027,-73.8851615396,40.714755898
MN,1693,-73.9405770494,40.7848644154
BK,212,-73.9909892871,40.7003293924
SI,6365,-74.1689783119,40.5296058759
SI,3685,-74.0999890657,40.579044467
QN,289,-73.9356008466,40.7398317917
BX,4077,-73.8454091597,40.8434170646
BX,3709,-73.8820743146,40.8242132749
BK,4514,-73.8612753138,40.6667016927
MN,1737,-73.9364727273,40.8170946263
MN,1019,-73.9866033569,40.7607846692
BK,4494,-73.8597434624,40.6682674196
BK,8352,-73.9163328735,40.6223950862
BK,4259,-73.8627502245,40.6744407574
MN,1047,-73.9841182898,40.7664463357
QN,14148,-73.8398875115,40.6633735644
QN,16177,-73.8262383075,40.5810187982
MN,1482,-73.953196448,40.7649719306
BX,2366,-73.9094792226,40.8234307371
MN,781,-73.9920472536,40.7493418149
BX,3618,-73.8428704732,40.8233183022
MN,689,-74.0065933254,40.7446492287
BK,147,-73.9867400755,40.692782269
QN,15584,-73.7463022909,40.6015255489
SI,4994,-74.1188181184,40.5523347577
SI,6369,-74.1667218019,40.5334297558
BX,3835,-73.8437446229,40.829026332
QN,8367,-73.723464998,40.7567711138
SI,1085,-74.1376521049,40.6367462335
QN,8890,-73.8522549664,40.6982583981
QN,13914,-73.7428266945,40.6386774363
QN,6222,-73.7746867204,40.7647081844
MN,13,-74.0137994104,40.7054118594
SI,4312,-74.1260104566,40.5758738379
QN,7355,-73.7766344171,40.753129864
BK,7733,-73.9289909514,40.6329296515
QN,458,-73.9454523571,40.752248317
QN,3897,-73.8536020948,40.7082502132
QN,11266,-73.7349830406,40.7001898412
BK,6560,-73.975141245,40.6120390509
QN,12954,-73.7288781957,40.6760573846
QN,13302,-73.7713529195,40.6609056871
SI,6462,-74.1767415568,40.5280396338
MN,1040,-73.987230332,40.7626871847
QN,15851,-73.7735966023,40.5931271286
QN,893,-73.9143758512,40.782643969
QN,2314,-73.9043529108,40.7412304043
QN,4160,-73.8487940245,40.7809122875
SI,6142,-74.2068018887,40.5441855957
QN,4743,-73.8025137137,40.7857676013
BK,1575,-73.9038272069,40.6770505871
QN,1440,-73.8749409754,40.7549193499
BK,471,-73.9941583481,40.6766876438
BX,2632,-73.9056005267,40.8240145683
BX,2895,-73.9060690012,40.8359082977
BK,2448,-73.9560353386,40.7092946244
QN,907,-73.9306837918,40.7766412995
BK,2614,-73.9567304609,40.7247046579
SI,6308,-74.1907632282,40.5370760998
SI,7511,-74.2318168729,40.5264848085
QN,380,-73.9300816007,40.7526468977
MN,727,-73.9983352274,40.7508739898
QN,4273,-73.8382692957,40.7749752232
QN,553,-73.9292932761,40.7659674812
QN,9521,-73.8393365134,40.6800702993
BK,4922,-73.9384644079,40.6492203375
QN,4238,-73.835195066,40.7778073802
QN,6077,-73.7887324237,40.7657096156
BK,8117,-73.9133965154,40.6484735943
BK,2491,-73.9471902774,40.7371715268
BK,2140,-73.9598169626,40.7089733728
SI,6653,-74.1981714592,40.5279376666
QN,779,-73.9050869341,40.7687309974
QN,2961,-73.874111755,40.7217018711
BX,2942,-73.8958166941,40.8349910286
QN,321,-73.9395654106,40.7657779745
SI,5218,-74.1515125272,40.5479676332
QN,11546,-73.8404587935,40.6705585674
SI,8002,-74.2511751676,40.5140673434
BK,972,-73.9876235418,40.6757423711
BK,4499,-73.8756386329,40.6643403689
QN,4387,-73.8379834987,40.7684947504
MN,1501,-73.9583547255,40.7835211905
QN,15303,-73.8210115098,40.6129978575
QN,2159,-73.8495797317,40.7362537414
BK,5017,-73.9356960492,40.6348666573
QN,100,-73.9442712918,40.7416740108
BX,2990,-73.8862996571,40.8364000708
BX,3929,-73.8606077611,40.8332757204
QN,2106,-73.8562963894,40.7356998185
MN,40,-74.0088745234,40.7065548699
QN,576,-73.9241541119,40.7680968902
QN,6280,-73.77320047,40.7597702246
MN,1080,-73.9911699592,40.7658161373
QN,2075,-73.8658636299,40.732065141
SI,1612,-74.1578893144,40.6143035305
MN,999,-73.9846335845,40.7584915802
SI,7750,-74.2297303353,40.5189121035
QN,8813,-73.7007227418,40.7387402467
QN,2083,-73.8610240808,40.7334341385
QN,13096,-73.7553461232,40.6662808028
SI,1007,-74.13144968,40.6378741832
QN,110,-73.9438124642,40.7400937246
QN,9223,-73.8341746901,40.7003743816
BK,7268,-73.9784779501,40.5757824626
SI,1479,-74.1485869039,40.6218145556
QN,4903,-73.799000859,40.77273509
MN,198,-73.9996815943,40.7171190544
QN,10822,-73.7644508055,40.7115654677
QN,233,-73.9291883449,40.7371138318
BX,2354,-73.927857519,40.8227582706
QN,11389,-73.848996456,40.6701717104
BK,3668,-73.8982044065,40.6766824352
BK,2602,-73.9484016112,40.7293595787
QN,12092,-73.7997646495,40.666906327
SI,6901,-74.2054062997,40.526591858
QN,16007,-73.7924558244,40.5966465781
BK,2468,-73.9677642974,40.711023393
BX,3904,-73.8756596438,40.8375870433
SI,3423,-74.0742035567,40.5872677683
QN,357,-73.9442289291,40.7607730792
QN,9999,-73.8061439357,40.6992519396
BK,2377,-73.9658258944,40.7166295755
SI,5400,-74.1653006936,40.5340045451
BX,2460,-73.9213299145,40.826994218
BK,1353,-73.9351081383,40.6752006206
MN,307,-73.9917853257,40.7169841501
BK,2192,-73.9607590046,40.702952762
QN,9045,-73.8441573073,40.6879432323
BX,5278,-73.8209472111,40.8851197809
SI,7100,-74.2223106832,40.5494663721
BK,4449,-73.8735568356,40.6565742678
BX,3537,-73.8446467565,40.8174248583
SI,587,-74.0855666687,40.6288068914
QN,253,-73.9331920588,40.7424095751
BK,2951,-73.9278618898,40.7132837371
MN,1081,-73.9907917788,40.766308052
QN,3446,-73.9089339328,40.6999109784
QN,15003,-73.7824271447,40.6663756927
BK,5721,-74.0084155844,40.6333504874
BX,4335,-73.8202460448,40.8607760248
SI,1706,-74.1494042651,40.6250584565
BK,160,-73.9825881043,40.6888461487
QN,15861,-73.7663592314,40.5946930265
QN,15300,-73.8225327132,40.6134335926
QN,4391,-73.8462632896,40.7679749754
BK,2560,-73.9507758663,40.730640206
QN,670,-73.9214726579,40.7533749873
QN,11835,-73.8227897261,40.6652681754
BK,4965,-73.9466344818,40.6402096436
BK,54,-73.9848036155,40.7022989942
QN,7850,-73.7404772853,40.7390606991
QN,4406,-73.8350035465,40.7679895133
SI,1511,-74.1495592083,40.6150671765
BK,2204,-73.959887036,40.7022849682
BK,2180,-73.964598607,40.7031329611
QN,11377,-73.8562471502,40.6706588184
QN,5322,-73.7991038062,40.7615742436
BX,2344,-73.930470335,40.8138490491
QN,2663,-73.9108103307,40.7254608486
BX,5280,-73.8276523778,40.8853951509
QN,9662,-73.8239187516,40.7141887528
QN,15669,-73.7555855049,40.6100003791
BK,4566,-73.864610514,40.6609640333
MN,1538,-73.9503810646,40.7830273642
QN,13254,-73.7372248786,40.6681155377
QN,541,-73.9267209532,40.7723619389
BX,3911,-73.8730292074,40.8371639609
BK,2467,-73.9681608119,40.7118853661
BK,6,-73.9807587121,40.7058068264
QN,4869,-73.8063456586,40.7715962363
QN,13717,-73.75331937,40.6563992425
SI,5207,-74.1404666589,40.5439626652
BX,5832,-73.9051816168,40.8984011429
BK,28,-73.9888743651,40.7035221117
QN,8045,-73.7517442914,40.7735318122
BK,2365,-73.9615823174,40.7155197247
BK,2798,-73.9323211334,40.7277547785
SI,4406,-74.1378654599,40.5713571372
BX,5755,-73.9040973207,40.8816279141
SI,2268,-74.1329865059,40.5784079114
MN,255,-73.9903094955,40.7112546969
QN,9754,-73.8006618131,40.7033408545
QN,2150,-73.8495028603,40.7315362636
QN,259,-73.9336586942,40.7400796742
QN,6118,-73.7717885925,40.7701442117
QN,11692,-73.8102594099,40.6752931982
BK,2742,-73.9481868785,40.7164579587
QN,7356,-73.7801237327,40.7521354589
SI,3230,-74.0770597853,40.5991794868
SI,4772,-74.1129506135,40.5542649285
BK,7408,-73.9350981117,40.5945280375
MN,1611,-73.9498565544,40.7933484357
QN,5878,-73.781750187,40.7816482632
MN,1104,-73.9933807918,40.7710068252
QN,2378,-73.9005541902,40.7264933585
QN,8255,-73.7272191021,40.7643664787
QN,3981,-73.8373885382,40.7888036754
BK,1588,-73.9376696396,40.6955837623
BK,1482,-73.9201717865,40.6883182184
QN,4890,-73.8017701721,40.7712495402
MN,2184,-73.9187469416,40.8596245636
SI,511,-74.0773842281,40.6296752487
QN,7723,-73.7674388708,40.7454906935
QN,5165,-73.82589448,40.7478062877
QN,4334,-73.8342486683,40.7731279821
BX,3642,-73.8612452444,40.8217514184
QN,5345,-73.7975644905,40.7598224662
BK,31,-73.9847397407,40.7035100056
QN,13070,-73.7506587078,40.6682600662
BK,1998,-73.9546132456,40.6821056842
BK,3025,-73.9436755819,40.7094874018
BK,1821,-73.9402025127,40.6860171238
BK,1050,-73.9949894796,40.6671340406
BK,120,-73.9845544947,40.696971584
QN,2554,-73.9212153835,40.724525279
SI,4026,-74.1169540822,40.5589935817
MN,1354,-73.9648021685,40.7516520478
BX,5801,-73.8983953667,40.8899772586
BK,4649,-73.921566972,40.6592849021
QN,7914,-73.7437578518,40.7307818611
BK,5100,-73.9607706463,40.6479941084
QN,2239,-73.8373945175,40.7190319984
BK,1445,-73.9195650101,40.6745504185
QN,7442,-73.7653723058,40.7497365298
QN,5688,-73.7905425642,40.7415433977
BK,4091,-73.8852264958,40.6659271483
SI,3662,-74.096214181,40.5820622704
QN,10770,-73.7363546255,40.7169807594
QN,4242,-73.8314679246,40.7785290295
BK,4537,-73.8590131719,40.6652165689
BK,2953,-73.9250118062,40.7122181259
SI,12,-74.0778369968,40.6455211005
BK,2040,-73.9761007282,40.6940576999
BK,8778,-73.9479786416,40.5838558178
BK,158,-73.9835625876,40.6898310057
BK,2142,-73.9575964944,40.708062654
BK,6469,-74.0015672689,40.5981586814
QN,1498,-73.8861930036,40.7438851819
SI,1708,-74.1687596993,40.6271809677
BK,8764,-73.9563457294,40.5835922809
QN,5610,-73.7866131896,40.7502471245
SI,6858,-74.1999630727,40.5279494169
QN,9755,-73.8018846536,40.7049481213
QN,5579,-73.7949642877,40.7501921234
BK,4791,-73.948860376,40.6610296724
QN,529,-73.9324532902,40.7655335887
BX,2616,-73.9117267686,40.8156653001
QN,1537,-73.8842598781,40.7388429491
QN,10458,-73.7667895204,40.7137763102
QN,13268,-73.7776538793,40.6663288324
SI,3220,-74.0838039865,40.597080991
QN,1306,-73.8977269724,40.7436037894
BX,2743,-73.8917311379,40.8242126607
QN,1250,-73.8890807735,40.7545867739
BX,4432,-73.8652345295,40.8617061652
QN,694,-73.9141113925,40.7598190772
BK,8746,-73.9450732973,40.5805533575
BX,5880,-73.9027459925,40.9086428727
QN,11315,-73.7274593477,40.6935651869
BX,5283,-73.8250170801,40.8863155241
QN,2516,-73.9254067827,40.7313672866
QN,13714,-73.7559913882,40.6573986922
QN,4519,-73.8131596477,40.7958802285
MN,747,-73.9989372089,40.7456308338
QN,13816,-73.7414771158,40.6466680372
BX,2484,-73.9250808477,40.828135073
MN,810,-73.9878196532,40.7499125443
QN,9188,-73.8444666379,40.6992093713
QN,6261,-73.7825266636,40.7580109833
BX,2413,-73.9179175819,40.820498374
MN,2106,-73.9379296531,40.832765061
BK,1301,-73.9593993003,40.6642713853
BK,2478,-73.9559640288,40.7374633907
BX,2548,-73.9156207173,40.8042579895
QN,16160,-73.8254846125,40.5837366681
BK,53,-73.9871575846,40.7016133275
QN,16112,-73.8062950581,40.588641527
QN,15636,-73.7526515159,40.5990846047
BX,4360,-73.8589203564,40.8610914201
BK,2827,-73.9432545141,40.7202641965
QN,14213,-73.8312586348,40.6480277848
BK,2334,-73.9599833553,40.7178596126
SI,4,-74.0898171846,40.6467111486
QN,10331,-73.7807099915,40.7053007496
SI,2654,-74.1941011919,40.5895823637
BK,1578,-73.9409094516,40.69964996
BX,5455,-73.8131412902,40.8134854186
QN,16176,-73.8246612853,40.5835667242
BX,5568,-73.828165989,40.8220744032
QN,8275,-73.7412389316,40.7547611971
BX,4431,-73.865591296,40.8629621902
QN,13264,-73.7388255219,40.6658795057
BX,3440,-73.8587183313,40.8067113442
SI,3368,-74.0870010019,40.5896193349
QN,262,-73.9343202174,40.7391501178
QN,2364,-73.904787758,40.7280465321
SI,166,-74.1121372046,40.6309431656
SI,3224,-74.0845694017,40.5964806119
BK,3327,-73.9138675605,40.6991838795
BK,3092,-73.9336424007,40.7061995736
SI,2633,-74.1865205629,40.5900394988
QN,2395,-73.8958214583,40.7260062126
SI,4577,-74.1468327041,40.5591213395
BK,8515,-73.9218517037,40.6132343804
SI,5782,-74.1890055005,40.553815197
QN,2555,-73.9180025217,40.7310195519
QN,3412,-73.9189219802,40.7108033002
QN,15591,-73.738854701,40.5996257805
SI,4598,-74.1549896073,40.5625533921
QN,7915,-73.7413819886,40.7355146972
QN,257,-73.9327055561,40.7383829093
BX,2896,-73.9050001521,40.838900206
BX,5765,-73.9012389545,40.8843651948
BK,607,-74.0087773079,40.6726374479
BK,139,-73.9891310627,40.694716059
QN,2535,-73.9224401712,40.7324651884
MN,1237,-73.9735334606,40.7900018256
QN,3914,-73.8490162082,40.7943636947
QN,295,-73.9379758775,40.7374734084
QN,270,-73.9359135341,40.7474952941
BK,2236,-73.9542189049,40.7010965395
BK,8657,-73.9735068704,40.5739870715
QN,2104,-73.8550513874,40.7283418651
QN,3328,-73.8318033286,40.7085417454
QN,197,-73.923179947,40.7402848467
BK,1118,-73.9741119239,40.6821917923
QN,6753,-73.8090441558,40.7368609604
BX,4538,-73.8380213433,40.8657411152
BX,2780,-73.8854166347,40.8024597294
BX,5275,-73.8292644407,40.8850105001
QN,10760,-73.7420691338,40.7152695868
QN,9219,-73.8376323076,40.7009667064
SI,1825,-74.1945827005,40.6163405083
QN,12697,-73.7590839725,40.6794408644
QN,10154,-73.7934121146,40.701809108
SI,100,-74.0988910548,40.6341035476
MN,94,-74.0024751399,40.7099939696
SI,5589,-74.1667016339,40.5422266874
QN,6789,-73.8061642317,40.7316084382
MN,1091,-73.9975736596,40.7621248145
BK,1229,-73.9419186012,40.6737813889
QN,6287,-73.7698970046,40.7603241245
QN,6273,-73.7769880066,40.7584436774
BK,3574,-73.909975903,40.6624913459
SI,5221,-74.1516252986,40.5474496641
QN,6755,-73.8082560426,40.7368362457
QN,65,-73.9508548194,40.7405323795
BK,5018,-73.9349349284,40.6351796285
MN,662,-74.0085991452,40.7470248151
MN,628,-74.0058026044,40.7395105254
QN,8213,-73.7353271011,40.759814704
QN,4730,-73.8080922075,40.7824979823
QN,10102,-73.7965626539,40.7037839281
SI,3087,-74.0682010055,40.6007171693
QN,5687,-73.7911338006,40.7414995863
QN,10037,-73.8081114089,40.6900371792
QN,406,-73.9382983311,40.752489857
QN,13387,-73.7675822067,40.6567381193
BX,3858,-73.8422619411,40.838965743
SI,5730,-74.1865203946,40.5561764296
QN,2508,-73.9285644604,40.7295278391
QN,308,-73.9324272959,40.7369317619
SI,2916,-74.0858524948,40.606013893
SI,7314,-74.2366438004,40.5388445468
BX,3641,-73.8621647314,40.8216210336
QN,12094,-73.7979501897,40.6661126493
BX,4355,-73.8568572947,40.8582039732
BX,2697,-73.8971369583,40.82060599
MN,371,-73.981064622,40.7209176019
QN,1634,-73.8700434543,40.7707514998
BK,4495,-73.8588353158,40.668402603
MN,511,-73.996265562,40.7248032054
QN,4383,-73.8412374117,40.7684759645
QN,8764,-73.7003492488,40.7410871019
QN,9989,-73.8089505713,40.698402734
MN,1691,-73.9414882433,40.7844178554
QN,2440,-73.8936835912,40.736574399
MN,41,-74.0082625038,40.707044526
BX,3002,-73.8854667042,40.8349716047
SI,7305,-74.2302380898,40.5387553722
QN,245,-73.9324062632,40.7463522274
BX,2367,-73.909932405,40.824044659
MN,36,-74.0043096204,40.7049965025
MN,777,-73.9942167419,40.7468826679
MN,1087,-73.9891225265,40.7703269561
BX,3842,-73.8436722519,40.8337530275
QN,3137,-73.8642979272,40.7200040226
QN,81,-73.9427738474,40.7465155714
QN,12540,-73.7635421935,40.6797568916
BX,5495,-73.8124481401,40.8210373794
QN,13420,-73.7642769597,40.6547422637
SI,7589,-74.2356542185,40.5251729451
QN,12046,-73.7948915905,40.673918379
MN,19,-74.0132018593,40.7076664357
BX,4342,-73.8676943625,40.8604866746
QN,12879,-73.728445713,40.6814821708
MN,116,-73.9989536474,40.7119618412
BX,4071,-73.8418090601,40.8412681205
QN,8101,-73.7470048806,40.7680392604
QN,8291,-73.7389928563,40.7503876335
QN,1948,-73.8574837255,40.7367618495
QN,3925,-73.8390116832,40.7970543098
QN,3727,-73.8966519311,40.6927690125
SI,7983,-74.2402019223,40.5189680512
BX,3325,-73.8792694,40.8685181417
SI,5229,-74.1568481902,40.544882941
SI,3751,-74.0828806406,40.580083309
MN,172,-74.0027513432,40.7173991038
BK,632,-73.9969925223,40.6654369509
QN,12311,-73.7784760797,40.6687117576
QN,10237,-73.7878318862,40.7003391268
QN,2721,-73.8986894589,40.7251360638
QN,4736,-73.8061007703,40.7804700888
BX,5881,-73.8967750455,40.909992523
BX,3197,-73.903862608,40.8587445974
QN,6281,-73.7723176293,40.7600108916
SI,4297,-74.1211692047,40.5622413914
QN,13277,-73.772436095,40.6665473316
MN,248,-73.990327641,40.7105629967
QN,9140,-73.8551988108,40.6752923564
QN,6108,-73.7766872867,40.7684957498
SI,7987,-74.2423827906,40.5183519926
BX,5902,-73.9129507123,40.8863514496
QN,2514,-73.9231565707,40.7324096575
QN,7450,-73.7768033216,40.745139698
QN,1071,-73.875386672,40.7687995827
QN,2138,-73.8495380173,40.7249270455
QN,10561,-73.7519478685,40.7181995826
BX,2531,-73.925098928,40.8413571697
QN,4586,-73.8009074029,40.7883018833
QN,11148,-73.7395267566,40.7089883949
QN,4327,-73.8397300021,40.7727969659
MN,600,-74.0071212792,40.7294335007
QN,8336,-73.7293197916,40.7613000407
BK,1266,-73.9568484981,40.670124174
BK,2151,-73.9582832599,40.7076510673
BK,2059,-73.9834404577,40.6934241198
QN,2789,-73.8941851038,40.7179095064
QN,4300,-73.8391148446,40.7738250882
BK,2988,-73.9254784759,40.7093208374
BK,4314,-73.8799024973,40.6657213385
BK,3880,-73.8979558866,40.6533358613
QN,3148,-73.8590878338,40.7152947392
QN,735,-73.9120686919,40.7540765013
QN,2776,-73.8948047227,40.7249408567
BK,8842,-73.9289530321,40.5861952364
QN,3563,-73.9020655624,40.6987287432
QN,2210,-73.8468290524,40.7254322637
BK,5944,-74.016765361,40.6257635035
QN,1274,-73.891714985,40.7493594915
MN,432,-73.9844532204,40.7255949378
SI,1668,-74.1649049624,40.6226884448
QN,8042,-73.7527021002,40.7740397566
QN,7300,-73.7600987826,40.7261813191
QN,16014,-73.7907653041,40.5944564444
QN,10306,-73.7743422039,40.693125361
QN,1913,-73.866369996,40.7341154886
QN,1619,-73.8637422431,40.7464113952
SI,3079,-74.0666084221,40.6048378036
QN,15990,-73.7885733085,40.6005545803
QN,11464,-73.8478515065,40.6638944518
QN,160,-73.9186858471,40.7437260679
QN,8195,-73.7398936582,40.7657638027
QN,3267,-73.8448134606,40.7145958519
BK,2946,-73.9269930284,40.7152969093
MN,955,-73.9780498838,40.7368263678
BK,282,-73.9985253768,40.6907142815
BX,2837,-73.9123842142,40.842802288
SI,6397,-74.166678566,40.5258407033
MN,966,-73.9711460716,40.7436406319
SI,2120,-74.1681142956,40.6020534635
MN,1339,-73.9686978838,40.7520976902
QN,2664,-73.9110161942,40.7245800439
BK,1740,-73.9436921591,40.6961271751
BK,7314,-73.9372087117,40.603487526
QN,2088,-73.8613016982,40.7303472312
QN,10688,-73.7456500785,40.729552582
MN,932,-73.9768746835,40.73939693
BX,5705,-73.9044055789,40.8797651711
QN,16059,-73.8039456441,40.5980176136
MN,596,-74.0097580227,40.7273474723
BK,812,-74.019756334,40.6479758415
QN,16113,-73.8069764045,40.5881449956
MN,679,-74.0022278462,40.755733834
BX,5704,-73.9048954193,40.8796084627
SI,929,-74.1240712832,40.5920106335
BK,504,-74.0062972425,40.681963018
MN,1328,-73.9671194588,40.7576563743
BK,4829,-73.9398067847,40.6569596571
QN,1211,-73.9055656321,40.7498710622
BX,3661,-73.8688799095,40.8238050578
SI,1993,-74.1512639813,40.5904754407
BX,4137,-73.8397679806,40.8428727104
QN,5755,-73.8007115873,40.778458361
MN,1111,-73.9577360445,40.8002746158
QN,7929,-73.7407725229,40.7325596267
SI,2644,-74.1887529926,40.5871807927
QN,4137,-73.8366236587,40.7831255407
QN,13366,-73.7707154351,40.6582161612
QN,1050,-73.8930376708,40.7606346794
QN,4178,-73.83522274,40.7801716342
MN,316,-73.9718439634,40.7257942223
MN,1536,-73.9502889461,40.781355085
SI,76,-74.1027796666,40.6452743733
BX,2838,-73.9120095358,40.8439459645
BX,4321,-73.8642906188,40.8560774408
